name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;887;0;910;3079;1568;3079;1746;0
header;122;157;122;193;1754;193;1754;157
A;923;312;923;341;950;341;950;312
A;1190;671;1190;672;1190;672;1190;671
B;929;983;929;1010;950;1010;950;983
A;1274;1180;1274;1180;1274;1180;1274;1180
B;966;1286;966;1305;981;1305;981;1286
B;1591;1373;1591;1392;1605;1392;1605;1373
B;1648;1419;1648;1438;1662;1438;1662;1419
A;951;1442;951;1442;951;1442;951;1442
C;931;1666;931;1697;953;1697;953;1666
A;1526;2102;1526;2129;1541;2129;1541;2102
B;1185;2363;1185;2376;1194;2376;1194;2363
B;1581;2380;1581;2394;1601;2394;1601;2380
B;1121;2414;1121;2428;1141;2428;1141;2414
C;1235;2449;1235;2475;1265;2475;1265;2449
B;1092;2519;1092;2534;1113;2534;1113;2519
D;935;2669;935;2695;957;2695;957;2669
