name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;223;0;338;3059;967;3059;944;0
header;100;159;100;193;1735;193;1735;159
A;904;221;904;250;927;250;927;221
A;541;225;541;233;548;233;548;225
A;938;727;938;729;938;729;938;727
A;939;846;939;848;941;848;941;846
A;307;850;307;850;307;850;307;850
B;911;906;911;932;932;932;932;906
A;738;1528;738;1528;738;1528;738;1528
C;918;1704;918;1732;940;1732;940;1704
D;927;2373;927;2399;947;2399;947;2373
A;732;2482;732;2482;732;2482;732;2482
A;745;2543;745;2549;751;2549;751;2543
B;897;2859;897;2883;904;2883;904;2859
A;591;2898;591;2901;593;2901;593;2898
