name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;385;0;408;3083;982;3083;959;0
header;143;234;143;279;1769;279;1769;234
A;945;294;945;324;971;324;971;294
A;918;393;918;408;926;408;926;393
B;940;980;940;1006;960;1006;960;980
A;965;1401;965;1401;966;1401;966;1401
C;938;1660;938;1689;959;1689;959;1660
D;940;2309;940;2337;962;2337;962;2309
A;410;2351;410;2356;415;2356;415;2351
A;917;2625;917;2631;924;2631;924;2625
B;488;2763;488;2790;497;2790;497;2763
A;459;2765;459;2783;471;2783;471;2765
B;794;2946;794;2962;814;2962;814;2946
