name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;342;0;458;3075;1045;3075;975;0
header;176;176;176;226;1797;226;1797;176
A;706;232;706;232;706;232;706;232
A;424;609;424;610;426;610;426;609
B;977;983;977;1013;998;1013;998;983
A;898;1432;898;1433;899;1433;899;1432
C;967;1657;967;1688;990;1688;990;1657
B;702;1772;702;1791;717;1791;717;1772
A;446;1969;446;1981;453;1981;453;1969
D;963;2312;963;2340;985;2340;985;2312
A;457;2450;457;2450;457;2450;457;2450
B;532;2876;532;2901;551;2901;551;2876
A;664;2878;664;2904;698;2904;698;2878
